entrez	target gene	target probe	source probe	Score
16909	Lmo2	1454086_a_at	1418127_a_at	0.003310
22412	Wnt9b	1451711_at	1418127_a_at	0.003195
74703	Ccdc7	1432051_at	1418127_a_at	0.003194
329251	Ppp1r12b	1460091_at	1418127_a_at	0.003194
56622	Adam21	1450801_at	1418127_a_at	0.003172
244198	Olfml1	1455663_at	1418127_a_at	0.003131
235439	Herc1	1434060_at	1418127_a_at	0.003110
170644	Ubn1	1438401_at	1418127_a_at	0.002988
110454	Ly6a	1417185_at	1418127_a_at	0.002958
52325	D7Ertd413e	1440109_at	1418127_a_at	0.002957
71594	9130009I01Rik	1430498_at	1418127_a_at	0.002956
228139	P2rx3	1458396_at	1418127_a_at	0.002942
22240	Dpysl3	1415877_at	1418127_a_at	0.002903
16623	Klk1b1	1420701_at	1418127_a_at	0.002902
70545	5730433N10Rik	1454460_at	1418127_a_at	0.002856
101966	D8Ertd738e	1449724_s_at	1418127_a_at	0.002798
69362	Cst12	1424627_at	1418127_a_at	0.002786
252973	Grhl2	1431878_at	1418127_a_at	0.002781
381668	Fbrsl1	1428403_at	1418127_a_at	0.002778
18761	Prkcq	1426044_a_at	1418127_a_at	0.002775
13537	Dusp2	1450698_at	1418127_a_at	0.002759
263803	Pkn3	1434525_at	1418127_a_at	0.002759
23947	Mid2	1422216_at	1418127_a_at	0.002748
59011	Myoz1	1448636_at	1418127_a_at	0.002699
84094	Plvap	1418090_at	1418127_a_at	0.002694
107527	Il1rl2	1434903_s_at	1418127_a_at	0.002682
242377	Pm20d2	1457883_at	1418127_a_at	0.002625
74189	Phactr3	1429651_at	1418127_a_at	0.002575
74122	Tmem43	1426434_at	1418127_a_at	0.002555
435766	Tnni3k	1446479_at	1418127_a_at	0.002505
70004	1700028J19Rik	1432186_at	1418127_a_at	0.002444
242408	Fam221b	1437140_at	1418127_a_at	0.002440
52203	D9Ertd306e	1442484_at	1418127_a_at	0.002412
17240	Mdfi	1420713_a_at	1418127_a_at	0.002395
12492	Scarb2	1460235_at	1418127_a_at	0.002390
382066	Prdm10	1444812_at	1418127_a_at	0.002385
320362	9530085L11Rik	1446355_at	1418127_a_at	0.002381
22217	Usp12	1434483_at	1418127_a_at	0.002362
70441	2610100L16Rik	1455460_at	1418127_a_at	0.002361
14013	Mecom	1423011_at	1418127_a_at	0.002332
54169	Kat6b	1423508_at	1418127_a_at	0.002332
664862	Gpr137b-ps	1429775_a_at	1418127_a_at	0.002316
83924	Gpr137b	1429775_a_at	1418127_a_at	0.002316
75079	Zbtb49	1428627_at	1418127_a_at	0.002315
230579	Fam151a	1417443_at	1418127_a_at	0.002301
74881	4930459C07Rik	1432208_at	1418127_a_at	0.002276
244059	Chd2	1445843_at	1418127_a_at	0.002271
100042793	Gm15234	1444694_at	1418127_a_at	0.002219
270150	Ccdc153	1458104_a_at	1418127_a_at	0.002165
73955	4930449I04Rik	1433295_at	1418127_a_at	0.002125
29817	Igfbp7	1423584_at	1418127_a_at	0.002110
74487	5430405H02Rik	1430366_at	1418127_a_at	0.002100
100503912	Gm11772	1436633_at	1418127_a_at	0.002063
171211	Edaradd	1437800_at	1418127_a_at	0.002033
97387	Strn4	1426209_at	1418127_a_at	0.002029
233904	Setd1a	1450336_at	1418127_a_at	0.001984
21744	Adad1	1418682_at	1418127_a_at	0.001976
100039796	Tgtp2	1449009_at	1418127_a_at	0.001913
21822	Tgtp1	1449009_at	1418127_a_at	0.001913
18389	Oprl1	1422099_a_at	1418127_a_at	0.001909
72666	2810047J09Rik	1432700_at	1418127_a_at	0.001900
665001	Gm14391	1436462_at	1418127_a_at	0.001892
58991	Ghrl	1448980_at	1418127_a_at	0.001863
230959	Ajap1	1438662_at	1418127_a_at	0.001852
19013	Ppara	1449051_at	1418127_a_at	0.001832
234671	Ces2c	1424245_at	1418127_a_at	0.001825
667754	Ces2d-ps	1424245_at	1418127_a_at	0.001825
545539	Gm15417	1444112_at	1418127_a_at	0.001809
74410	Ttll11	1440829_x_at	1418127_a_at	0.001792
12993	Csn1s2a	1436170_a_at	1418127_a_at	0.001781
57880	AA517562	1459935_at	1418127_a_at	0.001780
20660	Sorl1	1453003_at	1418127_a_at	0.001763
12373	Casq2	1422529_s_at	1418127_a_at	0.001758
75884	4930572J10Rik	1454115_at	1418127_a_at	0.001749
77760	A230106O10Rik	1447169_at	1418127_a_at	0.001744
20384	Srsf5	1423130_a_at	1418127_a_at	0.001734
677168	Gm9706	1453939_x_at	1418127_a_at	0.001710
319817	Rc3h2	1426924_at	1418127_a_at	0.001683
69930	Zfp715	1432439_at	1418127_a_at	0.001651
70377	Derl3	1453677_a_at	1418127_a_at	0.001651
245404	Dcaf12l1	1454869_at	1418127_a_at	0.001632
652925	Tmem243	1436337_at	1418127_a_at	0.001620
67642	4930515G01Rik	1438869_at	1418127_a_at	0.001604
66765	4933411K16Rik	1452802_at	1418127_a_at	0.001566
75579	2310034G01Rik	1440229_at	1418127_a_at	0.001541
242687	Wasf2	1454673_at	1418127_a_at	0.001501
234796	Klhl36	1425123_at	1418127_a_at	0.001473
16012	Igfbp6	1417933_at	1418127_a_at	0.001458
22785	Slc30a4	1418843_at	1418127_a_at	0.001448
70902	Lpcat2b	1460461_at	1418127_a_at	0.001426
244418	D8Ertd82e	1442434_at	1418127_a_at	0.001422
11481	Acvr2b	1419140_at	1418127_a_at	0.001359
17967	Ncam1	1450437_a_at	1418127_a_at	0.001329
234757	BC024137	1427513_at	1418127_a_at	0.001280
238161	Akap6	1444357_at	1418127_a_at	0.001200
75470	Iqcf5	1429706_at	1418127_a_at	0.001191
16665	Krt15	1422667_at	1418127_a_at	0.001181
11752	Anxa8	1425789_s_at	1418127_a_at	0.001179
70652	Tmem144	1426362_at	1418127_a_at	0.001170
230582	Cyb5rl	1427423_at	1418127_a_at	0.001164
73523	Pebp4	1453484_at	1418127_a_at	0.001125
16170	Il16	1448686_at	1418127_a_at	0.001093
67746	4930577N17Rik	1431051_at	1418127_a_at	0.001067
105298	Epdr1	1450380_at	1418127_a_at	0.001008
22439	Xk	1453866_a_at	1418127_a_at	0.000954
16776	Lama5	1459614_at	1418127_a_at	0.000899
19659	Rbp1	1448754_at	1418127_a_at	0.000865
654818	Smco3	1457323_at	1418127_a_at	0.000864
215474	Sec22c	1456091_at	1418127_a_at	0.000852
83554	Fstl3	1422803_at	1418127_a_at	0.000848
414758	5830428H23Rik	1436072_at	1418127_a_at	0.000844
19062	Inpp5k	1456412_a_at	1418127_a_at	0.000811
231507	Plac8	1451335_at	1418127_a_at	0.000779
52164	D4Ertd117e	1458011_s_at	1418127_a_at	0.000746
69069	1810011H11Rik	1429604_at	1418127_a_at	0.000721
100862400	Gm21710	1431266_at	1418127_a_at	0.000716
56045	Samhd1	1418131_at	1418127_a_at	0.000699
227632	Kcnt1	1439486_at	1418127_a_at	0.000654
69123	Eci3	1451588_at	1418127_a_at	0.000647
100034360	9330171B17Rik	1429231_at	1418127_a_at	0.000604
100042498	Mir22hg	1428562_at	1418127_a_at	0.000600
65106	Arl6ip5	1417225_at	1418127_a_at	0.000593
27047	Omd	1418745_at	1418127_a_at	0.000590
217410	Trib2	1426641_at	1418127_a_at	0.000582
110312	Pmch	1429361_at	1418127_a_at	0.000580
243771	Parp12	1426774_at	1418127_a_at	0.000530
66355	Gmpr	1448530_at	1418127_a_at	0.000528
330119	Adamts3	1441693_at	1418127_a_at	0.000488
619289	Rfx8	1435724_at	1418127_a_at	0.000473
23964	Tenm2	1420718_at	1418127_a_at	0.000463
11629	Aif1	1418204_s_at	1418127_a_at	0.000409
215194	Kri1	1424788_at	1418127_a_at	0.000403
78070	Cpt1c	1435281_at	1418127_a_at	0.000355
11889	Asgr1	1421944_a_at	1418127_a_at	0.000326
20196	S100a13	1418704_at	1418127_a_at	0.000316
100042165	BC005561	1427461_at	1418127_a_at	0.000287
50780	Rgs3	1425701_a_at	1418127_a_at	0.000286
791350	Gm9898	1459084_at	1418127_a_at	0.000286
109323	C1qtnf7	1429030_at	1418127_a_at	0.000165
56863	Cldn9	1439427_at	1418127_a_at	0.000162
328660	Bex6	1459923_at	1418127_a_at	0.000143
19059	Ppp3r2	1437535_at	1418127_a_at	0.000139
21420	Tfap2c	1418147_at	1418127_a_at	0.000124
231605	Galnt9	1434055_at	1418127_a_at	0.000123
72454	Ccdc71	1417955_at	1418127_a_at	0.000119
18822	Plod1	1416289_at	1418127_a_at	0.000098
234593	Ndrg4	1436188_a_at	1418127_a_at	0.000083
12816	Col12a1	1434411_at	1418127_a_at	0.000055
74145	F13a1	1448929_at	1418127_a_at	0.000018
21909	Tlx2	1421770_a_at	1418127_a_at	0.000016
78309	Cul9	1439866_at	1418127_a_at	-0.000019
71764	C2cd2l	1428095_a_at	1418127_a_at	-0.000036
69036	Zg16	1428358_at	1418127_a_at	-0.000045
320780	9430029E18Rik	1441381_at	1418127_a_at	-0.000053
72244	1600014C10Rik	1436289_x_at	1418127_a_at	-0.000063
73561	1700097M23Rik	1460489_at	1418127_a_at	-0.000109
626870	Gm11992	1455973_at	1418127_a_at	-0.000120
20537	Slc5a1	1455431_at	1418127_a_at	-0.000122
66725	Lrrk2	1431394_a_at	1418127_a_at	-0.000136
15432	Hoxd12	1450553_at	1418127_a_at	-0.000167
226470	Zbtb41	1439089_at	1418127_a_at	-0.000174
56191	Tro	1421201_a_at	1418127_a_at	-0.000182
74662	4930448K20Rik	1433345_s_at	1418127_a_at	-0.000195
243420	Igkv1-135	1427753_at	1418127_a_at	-0.000202
629141	Gm9999	1439149_s_at	1418127_a_at	-0.000212
21407	Tcf15	1449592_at	1418127_a_at	-0.000227
78569	9630015K15Rik	1454272_at	1418127_a_at	-0.000258
224807	Tmem63b	1445464_at	1418127_a_at	-0.000269
100038347	Fam174b	1434273_at	1418127_a_at	-0.000342
77220	Tmem200a	1431116_at	1418127_a_at	-0.000390
74596	Cds1	1428680_at	1418127_a_at	-0.000430
194401	Mical3	1434221_at	1418127_a_at	-0.000482
666528	Zfp541	1440672_at	1418127_a_at	-0.000504
19726	Rfx3	1437375_at	1418127_a_at	-0.000511
381337	Fam178b	1428581_at	1418127_a_at	-0.000527
74613	4833412C15Rik	1430360_at	1418127_a_at	-0.000551
71018	4933404K13Rik	1454567_at	1418127_a_at	-0.000571
77058	Ccdc183	1431533_at	1418127_a_at	-0.000579
75546	1700019P21Rik	1447710_at	1418127_a_at	-0.000595
12167	Bmpr1b	1422872_at	1418127_a_at	-0.000595
12555	Cdh15	1418602_at	1418127_a_at	-0.000602
11876	Artn	1432032_a_at	1418127_a_at	-0.000618
210582	Coq10a	1433628_at	1418127_a_at	-0.000630
320197	D830046C22Rik	1443103_at	1418127_a_at	-0.000661
80290	Gpr146	1443103_at	1418127_a_at	-0.000661
77266	9430013L17Rik	1433241_at	1418127_a_at	-0.000662
26417	Mapk3	1427060_at	1418127_a_at	-0.000670
77296	Fam162b	1453496_at	1418127_a_at	-0.000671
226791	Lyplal1	1451490_at	1418127_a_at	-0.000678
107688	Inf2q	1436216_s_at	1418127_a_at	-0.000687
70435	Inf2	1436216_s_at	1418127_a_at	-0.000687
20289	Scx	1428983_at	1418127_a_at	-0.000722
73430	1700049G17Rik	1440171_x_at	1418127_a_at	-0.000723
66011	Ranbp17	1421020_at	1418127_a_at	-0.000740
381290	Atp2b4	1445701_at	1418127_a_at	-0.000751
66712	Spesp1	1449837_at	1418127_a_at	-0.000831
56690	Mlycd	1449964_a_at	1418127_a_at	-0.000843
13101	Cyp2d10	1418113_at	1418127_a_at	-0.000866
69623	Zfp33b	1418684_at	1418127_a_at	-0.000921
101602	AI467606	1433466_at	1418127_a_at	-0.000936
212392	Ccdc110	1458388_at	1418127_a_at	-0.000936
23871	Ets1	1422028_a_at	1418127_a_at	-0.000955
432677	Vrtn	1440542_at	1418127_a_at	-0.000960
19202	Rhox6	1419018_at	1418127_a_at	-0.000992
16612	Klk1	1448107_x_at	1418127_a_at	-0.001013
75914	Exoc6b	1454250_at	1418127_a_at	-0.001044
231807	BC037034	1454820_at	1418127_a_at	-0.001044
75785	Klhl24	1436968_x_at	1418127_a_at	-0.001054
77093	A330094K24Rik	1460479_at	1418127_a_at	-0.001071
11749	Anxa6	1429246_a_at	1418127_a_at	-0.001095
245865	Spag4	1452407_at	1418127_a_at	-0.001110
76453	Prss23	1437671_x_at	1418127_a_at	-0.001124
81007	Defb5	1421808_at	1418127_a_at	-0.001198
73332	Ccdc30	1431463_at	1418127_a_at	-0.001211
212190	Ubxn10	1426007_a_at	1418127_a_at	-0.001227
223672	Apol9a	1424518_at	1418127_a_at	-0.001296
71898	Apol9b	1424518_at	1418127_a_at	-0.001296
212114	Nhlrc3	1456026_at	1418127_a_at	-0.001304
75787	4930471M09Rik	1432278_at	1418127_a_at	-0.001376
72221	1700021F07Rik	1429803_at	1418127_a_at	-0.001383
30927	Snai3	1456796_at	1418127_a_at	-0.001438
319710	Frmd6	1451264_at	1418127_a_at	-0.001460
67058	2810428J06Rik	1431271_at	1418127_a_at	-0.001491
212539	Gm266	1438770_at	1418127_a_at	-0.001559
11804	Aplp2	1432344_a_at	1418127_a_at	-0.001610
75801	4930447C04Rik	1431896_at	1418127_a_at	-0.001678
70810	Krt25	1418173_at	1418127_a_at	-0.001701
78829	Tsc22d4	1448412_a_at	1418127_a_at	-0.001732
231712	Trafd1	1428346_at	1418127_a_at	-0.001739
545929	Gm5891	1446890_at	1418127_a_at	-0.001786
16660	Krt31	1421589_at	1418127_a_at	-0.001789
99132	AI956758	1460003_at	1418127_a_at	-0.001791
75341	4930564C03Rik	1431600_at	1418127_a_at	-0.001820
97758	C87312	1444857_at	1418127_a_at	-0.001824
19092	Prkg2	1421354_at	1418127_a_at	-0.001870
114662	Prss29	1420282_s_at	1418127_a_at	-0.001872
11732	Ank	1450627_at	1418127_a_at	-0.001878
57394	Tmem27	1435064_a_at	1418127_a_at	-0.001881
16561	Kif1b	1455182_at	1418127_a_at	-0.001920
17116	Mab21l1	1421369_a_at	1418127_a_at	-0.001921
26897	Acot1	1422997_s_at	1418127_a_at	-0.001948
15398	Hoxa13	1422336_at	1418127_a_at	-0.001951
54381	Cpq	1416441_at	1418127_a_at	-0.001962
212989	Best2	1425729_at	1418127_a_at	-0.001967
14357	Dtx1	1458643_at	1418127_a_at	-0.001969
100042856	Gm4070	1429184_at	1418127_a_at	-0.001986
74558	Gvin1	1429184_at	1418127_a_at	-0.001986
12578	Cdkn2a	1450140_a_at	1418127_a_at	-0.002008
54562	Lrrc6	1420660_at	1418127_a_at	-0.002020
18483	Palm	1422034_a_at	1418127_a_at	-0.002114
20257	Stmn2	1423281_at	1418127_a_at	-0.002117
414095	B130034C11Rik	1442403_at	1418127_a_at	-0.002128
78154	4930430O22Rik	1430900_at	1418127_a_at	-0.002133
320811	9430034N14Rik	1441352_at	1418127_a_at	-0.002170
245527	Eda2r	1440085_at	1418127_a_at	-0.002181
100504421	2900076A07Rik	1436369_at	1418127_a_at	-0.002271
229542	Gatad2b	1437474_at	1418127_a_at	-0.002279
11287	Pzp	1417246_at	1418127_a_at	-0.002291
12577	Cdkn1c	1417649_at	1418127_a_at	-0.002293
74236	Gsdmcl1	1432257_at	1418127_a_at	-0.002317
224116	Muc20	1442960_at	1418127_a_at	-0.002326
14859	Gsta3	1423436_at	1418127_a_at	-0.002370
71311	4933428L12Rik	1454476_at	1418127_a_at	-0.002373
22789	Zp3r	1417899_at	1418127_a_at	-0.002379
52197	DXErtd223e	1419885_at	1418127_a_at	-0.002391
20397	Sgpl1	1415892_at	1418127_a_at	-0.002394
23943	Esyt1	1451099_at	1418127_a_at	-0.002419
72480	Tspyl4	1458937_at	1418127_a_at	-0.002450
193670	Rnf185	1451108_at	1418127_a_at	-0.002465
16582	Kifc3	1416199_at	1418127_a_at	-0.002467
226025	Trpm3	1457927_at	1418127_a_at	-0.002488
12703	Socs1	1450446_a_at	1418127_a_at	-0.002495
442801	Arhgef15	1455522_at	1418127_a_at	-0.002533
21827	Thbs3	1416623_at	1418127_a_at	-0.002538
101498	AI194348	1460154_at	1418127_a_at	-0.002562
67498	Kcnv1	1429741_at	1418127_a_at	-0.002601
15445	Hpd	1424618_at	1418127_a_at	-0.002604
17977	Ncoa1	1443397_at	1418127_a_at	-0.002642
54608	Abhd2	1418661_at	1418127_a_at	-0.002665
54678	Zfp108	1421454_at	1418127_a_at	-0.002668
66270	Fam134b	1450505_a_at	1418127_a_at	-0.002673
242785	Klhl21	1428081_at	1418127_a_at	-0.002677
100503562	Ttc6	1457349_at	1418127_a_at	-0.002679
70846	4921506M07Rik	1457349_at	1418127_a_at	-0.002679
320183	Msrb3	1454997_at	1418127_a_at	-0.002751
77942	A930006A01Rik	1458612_at	1418127_a_at	-0.002765
73031	2900060N12Rik	1454358_at	1418127_a_at	-0.002855
13390	Dlx1	1449470_at	1418127_a_at	-0.002859
415115	Neurl2	1429141_at	1418127_a_at	-0.002865
382014	Ano8	1437895_at	1418127_a_at	-0.002883
66405	Mcts2	1451058_at	1418127_a_at	-0.002905
116848	Baz2a	1427209_at	1418127_a_at	-0.002914
216835	Usp43	1451514_at	1418127_a_at	-0.002919
17684	Cited2	1452207_at	1418127_a_at	-0.002932
546663	Gm5963	1439415_x_at	1418127_a_at	-0.002943
66481	Rps21	1439415_x_at	1418127_a_at	-0.002943
56417	Adar	1425405_a_at	1418127_a_at	-0.002976
53878	Svs2	1422427_a_at	1418127_a_at	-0.003001
52249	D5Ertd301e	1456703_at	1418127_a_at	-0.003004
268759	9930012K11Rik	1433801_at	1418127_a_at	-0.003006
108653	Rimklb	1429982_at	1418127_a_at	-0.003040
112415	C030039L03Rik	1453649_at	1418127_a_at	-0.003060
67219	Med18	1460462_at	1418127_a_at	-0.003072
282619	Sbsn	1439630_x_at	1418127_a_at	-0.003116
14221	Fjx1	1422733_at	1418127_a_at	-0.003136
380694	Ccnjl	1436789_at	1418127_a_at	-0.003143
71962	Gatsl3	1452847_at	1418127_a_at	-0.003149
22350	Ezr	1450850_at	1418127_a_at	-0.003171
271278	BC024139	1451579_at	1418127_a_at	-0.003255
74200	2810403A07Rik	1426365_at	1418127_a_at	-0.003278
238377	Gpr68	1455000_at	1418127_a_at	-0.003336
18999	Pou5f1	1417945_at	1418127_a_at	-0.003347
219149	Xkr6	1453328_at	1418127_a_at	-0.003357
72545	2700008G24Rik	1453328_at	1418127_a_at	-0.003357
12576	Cdkn1b	1419497_at	1418127_a_at	-0.003366
14664	Slc6a9	1417636_at	1418127_a_at	-0.003369
94275	Maged1	1450062_a_at	1418127_a_at	-0.003402
76758	Gsdma2	1430236_s_at	1418127_a_at	-0.003410
14586	Gfra2	1433716_x_at	1418127_a_at	-0.003422
100380944	Ino80dos	1453354_at	1418127_a_at	-0.003426
12841	Col9a3	1460693_a_at	1418127_a_at	-0.003454
15939	Ier5	1460009_at	1418127_a_at	-0.003461
71840	Tekt4	1453121_at	1418127_a_at	-0.003484
16974	Lrp6	1428500_at	1418127_a_at	-0.003491
73661	2210419D22Rik	1428500_at	1418127_a_at	-0.003491
58996	Arhgap23	1419746_at	1418127_a_at	-0.003502
64899	Lpin3	1449440_at	1418127_a_at	-0.003506
13614	Edn1	1451924_a_at	1418127_a_at	-0.003534
209558	Enpp3	1439260_a_at	1418127_a_at	-0.003542
12273	C5ar1	1439902_at	1418127_a_at	-0.003556
14697	Gnb5	1455632_at	1418127_a_at	-0.003563
70951	Spata1	1429662_at	1418127_a_at	-0.003572
110542	Amhr2	1438967_x_at	1418127_a_at	-0.003575
102657	Cd276	1417599_at	1418127_a_at	-0.003589
100831	AU022531	1445257_at	1418127_a_at	-0.003636
11464	Actc1	1415927_at	1418127_a_at	-0.003674
77779	A930007I19Rik	1453892_at	1418127_a_at	-0.003684
67750	4930578I06Rik	1429547_at	1418127_a_at	-0.003687
72023	Cyb561d1	1434226_at	1418127_a_at	-0.003688
192173	Fam195b	1460690_at	1418127_a_at	-0.003716
100048534	Cfap43	1456978_s_at	1418127_a_at	-0.003717
20459	Ptk6	1442923_at	1418127_a_at	-0.003745
75477	Pfn3	1453962_at	1418127_a_at	-0.003788
73251	Setd7	1435437_at	1418127_a_at	-0.003801
18128	Notch1	1418634_at	1418127_a_at	-0.003805
14245	Lpin1	1418288_at	1418127_a_at	-0.003846
319543	A730059M13Rik	1443114_at	1418127_a_at	-0.003864
245945	Rbm47	1423411_at	1418127_a_at	-0.003870
78267	Klhdc8b	1428221_at	1418127_a_at	-0.003893
68567	Cgref1	1424528_at	1418127_a_at	-0.003903
56857	Slc37a2	1452492_a_at	1418127_a_at	-0.003907
76875	4930516K23Rik	1432328_at	1418127_a_at	-0.003910
236537	Zfp352	1425880_x_at	1418127_a_at	-0.003932
18413	Osm	1438767_at	1418127_a_at	-0.003990
414066	BC037032	1444682_at	1418127_a_at	-0.004025
668740	Mettl4-ps1	1432134_at	1418127_a_at	-0.004087
67035	Dnajb4	1451177_at	1418127_a_at	-0.004127
67622	Mxra7	1453855_at	1418127_a_at	-0.004130
15936	Ier2	1416442_at	1418127_a_at	-0.004132
70898	Slain1os	1430948_at	1418127_a_at	-0.004140
21810	Tgfbi	1448123_s_at	1418127_a_at	-0.004168
73827	Tmem198b	1433820_a_at	1418127_a_at	-0.004193
100653389	LOC100653389	1428027_at	1418127_a_at	-0.004196
241494	Zfp385b	1457704_at	1418127_a_at	-0.004198
76602	1700040D17Rik	1439559_at	1418127_a_at	-0.004243
381319	Batf3	1453076_at	1418127_a_at	-0.004256
433323	Sgpp2	1418916_a_at	1418127_a_at	-0.004272
75396	Spp2	1418916_a_at	1418127_a_at	-0.004272
50918	Myadm	1439389_s_at	1418127_a_at	-0.004275
20020	Polr2a	1426242_at	1418127_a_at	-0.004306
56036	Ccnl2	1454149_a_at	1418127_a_at	-0.004340
19951	Rpl32	1435897_at	1418127_a_at	-0.004367
621697	Gm6251	1435897_at	1418127_a_at	-0.004367
266692	Cpne1	1433439_at	1418127_a_at	-0.004484
54610	Tbc1d8	1455683_a_at	1418127_a_at	-0.004500
18805	Pld1	1425739_at	1418127_a_at	-0.004504
107295	AU022855	1458814_at	1418127_a_at	-0.004516
54153	Rasa4	1417333_at	1418127_a_at	-0.004516
76043	5830424K16Rik	1432721_at	1418127_a_at	-0.004599
20194	S100a10	1456642_x_at	1418127_a_at	-0.004603
69820	1810059H22Rik	1432519_at	1418127_a_at	-0.004612
16792	Laptm5	1417721_s_at	1418127_a_at	-0.004648
233410	Zfp592	1460620_at	1418127_a_at	-0.004649
109010	2010010I01Rik	1448072_at	1418127_a_at	-0.004654
331188	Zfp781	1445274_at	1418127_a_at	-0.004741
69025	1500032P08Rik	1447537_at	1418127_a_at	-0.004751
13424	Dync1h1	1416648_at	1418127_a_at	-0.004771
17472	Gbp4	1421104_at	1418127_a_at	-0.004780
76074	Gbp8	1421104_at	1418127_a_at	-0.004780
12121	Bicd1	1438701_at	1418127_a_at	-0.004785
329002	Zfp236	1455407_at	1418127_a_at	-0.004796
71687	Tmem25	1436644_x_at	1418127_a_at	-0.004800
71556	8430434A19Rik	1460485_at	1418127_a_at	-0.004858
15499	Hsf1	1424622_at	1418127_a_at	-0.004870
70575	Gfod2	1451429_at	1418127_a_at	-0.004881
100503120	A930006K02Rik	1442196_at	1418127_a_at	-0.004893
54152	Dnal4	1416870_at	1418127_a_at	-0.004901
75642	Spata25	1432498_at	1418127_a_at	-0.004944
194227	Gm13023	1455813_at	1418127_a_at	-0.004949
100040020	Gm15143	1430624_at	1418127_a_at	-0.004955
434874	Gm5645	1430624_at	1418127_a_at	-0.004955
434879	Gm5646	1430624_at	1418127_a_at	-0.004955
546397	Gm5947	1430624_at	1418127_a_at	-0.004955
625650	Gm10057	1430624_at	1418127_a_at	-0.004955
625713	Gm15140	1430624_at	1418127_a_at	-0.004955
635580	Gm16445	1430624_at	1418127_a_at	-0.004955
667256	4921511M17Rik	1430624_at	1418127_a_at	-0.004955
78092	Samt1	1430624_at	1418127_a_at	-0.004955
246747	Adig	1424729_at	1418127_a_at	-0.004956
76612	Lrrc27	1431217_at	1418127_a_at	-0.004988
15257	Hipk1	1425988_a_at	1418127_a_at	-0.005000
240638	Slc16a12	1434188_at	1418127_a_at	-0.005005
67111	Naaa	1452067_at	1418127_a_at	-0.005021
54713	Fezf2	1418790_at	1418127_a_at	-0.005044
30054	Rnf17	1425708_at	1418127_a_at	-0.005056
20254	Scg2	1450708_at	1418127_a_at	-0.005073
74407	Ttc25	1429130_at	1418127_a_at	-0.005082
269094	D730002M21Rik	1458422_at	1418127_a_at	-0.005152
665797	Gm7788	1447892_at	1418127_a_at	-0.005192
270192	Rab6b	1460617_s_at	1418127_a_at	-0.005207
226243	Habp2	1443695_at	1418127_a_at	-0.005221
66548	Adamtsl5	1438266_at	1418127_a_at	-0.005240
69376	Zpbp2	1429512_at	1418127_a_at	-0.005242
12960	Crybb1	1418306_at	1418127_a_at	-0.005270
101540	Prkd2	1434333_a_at	1418127_a_at	-0.005342
52532	D12Ertd123e	1442531_at	1418127_a_at	-0.005371
70134	2210011C24Rik	1429953_at	1418127_a_at	-0.005419
14969	H2-Eb1	1417025_at	1418127_a_at	-0.005420
16797	Lat	1460651_at	1418127_a_at	-0.005501
18584	Pde8a	1418406_at	1418127_a_at	-0.005503
30785	Cttnbp2	1435435_at	1418127_a_at	-0.005504
635702	Naaladl2	1430934_at	1418127_a_at	-0.005512
102631730	4930512M02Rik	1432510_at	1418127_a_at	-0.005525
68151	Wls	1437434_a_at	1418127_a_at	-0.005530
320981	Enpp6	1436090_at	1418127_a_at	-0.005537
382156	Fbxw22	1437703_at	1418127_a_at	-0.005540
320360	Ric3	1447553_x_at	1418127_a_at	-0.005606
83677	Usmg2	1427781_at	1418127_a_at	-0.005640
69317	Hmgb4	1429349_at	1418127_a_at	-0.005646
74280	1700084F23Rik	1430508_at	1418127_a_at	-0.005648
77724	6030460B20Rik	1433339_at	1418127_a_at	-0.005649
52343	D6Ertd490e	1443395_at	1418127_a_at	-0.005667
629750	Gm11517	1456365_at	1418127_a_at	-0.005692
381827	1700073E17Rik	1447611_at	1418127_a_at	-0.005704
20303	Ccl4	1421578_at	1418127_a_at	-0.005721
16419	Itgb5	1456195_x_at	1418127_a_at	-0.005798
73423	1700058M13Rik	1430499_at	1418127_a_at	-0.005808
26415	Mapk13	1448871_at	1418127_a_at	-0.005837
13385	Dlg4	1419581_at	1418127_a_at	-0.005838
75482	Hspb9	1452842_at	1418127_a_at	-0.005871
76633	1700112E06Rik	1430886_at	1418127_a_at	-0.005884
216285	Alx1	1435022_at	1418127_a_at	-0.005907
399614	C130009A20Rik	1443537_at	1418127_a_at	-0.005927
21907	Nr2e1	1434921_at	1418127_a_at	-0.005942
19118	Prm1	1439379_x_at	1418127_a_at	-0.005968
66829	Lrrc75aos2	1454148_at	1418127_a_at	-0.005973
73549	1700110I01Rik	1453046_at	1418127_a_at	-0.005986
106205	Zc3h7a	1419898_s_at	1418127_a_at	-0.006014
213391	Rassf4	1439622_at	1418127_a_at	-0.006059
56758	Mbnl1	1457924_at	1418127_a_at	-0.006071
13199	Ddn	1436268_at	1418127_a_at	-0.006090
230752	Eva1b	1454933_at	1418127_a_at	-0.006094
216859	Acap1	1437117_at	1418127_a_at	-0.006121
263406	Plekhg3	1440017_at	1418127_a_at	-0.006135
654796	9530036O11Rik	1457545_at	1418127_a_at	-0.006143
72747	Ttc39c	1426223_at	1418127_a_at	-0.006265
224997	Dlgap1	1443508_at	1418127_a_at	-0.006328
109857	Cbr3	1427912_at	1418127_a_at	-0.006363
193796	Kdm4b	1424044_at	1418127_a_at	-0.006411
20614	Snap25	1447763_at	1418127_a_at	-0.006422
72306	Zfp777	1429541_at	1418127_a_at	-0.006454
