entrez	target gene	target probe	source probe	Score
15394	Hoxa1	1420565_at	1418127_a_at	-0.006037
71665	Fuca1	1416109_at	1418127_a_at	-0.006042
109169	Igip	1455538_at	1418127_a_at	-0.006079
56774	Slc6a14	1420504_at	1418127_a_at	-0.006086
101240	Wdr91	1437819_s_at	1418127_a_at	-0.006108
12005	Axin1	1426966_at	1418127_a_at	-0.006121
212898	Dse	1455795_at	1418127_a_at	-0.006129
231440	Parm1	1428891_at	1418127_a_at	-0.006147
59047	Pnkp	1416378_at	1418127_a_at	-0.006183
259302	Srgap3	1425741_at	1418127_a_at	-0.006206
74251	Ankrd9	1429300_at	1418127_a_at	-0.006213
268996	Ss18	1419361_at	1418127_a_at	-0.006235
69754	Fbxo7	1452739_at	1418127_a_at	-0.006237
214547	She	1438227_at	1418127_a_at	-0.006317
100502936	E330021D16Rik	1433458_at	1418127_a_at	-0.006320
66273	Aamdc	1451381_at	1418127_a_at	-0.006323
73102	Slc22a23	1453004_at	1418127_a_at	-0.006331
12344	Capza3	1418556_at	1418127_a_at	-0.006392
319370	Ubald2	1436747_at	1418127_a_at	-0.006408
22431	Wt1	1425995_s_at	1418127_a_at	-0.006458
230784	Sesn2	1425139_at	1418127_a_at	-0.006474
353188	Adam32	1437376_at	1418127_a_at	-0.006489
18760	Prkd1	1447623_s_at	1418127_a_at	-0.006515
19082	Prkag1	1417690_at	1418127_a_at	-0.006527
77528	C030014A21Rik	1453897_at	1418127_a_at	-0.006532
22240	Dpysl3	1415877_at	1418127_a_at	-0.006581
77433	Redrum	1430839_at	1418127_a_at	-0.006582
215280	Wipf1	1436953_at	1418127_a_at	-0.006594
67746	4930577N17Rik	1431051_at	1418127_a_at	-0.006607
80384	Tex21	1453249_a_at	1418127_a_at	-0.006618
22253	Unc5c	1419592_at	1418127_a_at	-0.006666
71914	Antxr2	1426708_at	1418127_a_at	-0.006674
13025	Ctla2b	1452352_at	1418127_a_at	-0.006709
108672	Zdhhc15	1442274_at	1418127_a_at	-0.006789
22771	Zic1	1439627_at	1418127_a_at	-0.006801
71691	Pnmal1	1439289_s_at	1418127_a_at	-0.006809
244310	Dlgap2	1439767_at	1418127_a_at	-0.006882
20464	Sim1	1449967_at	1418127_a_at	-0.006883
319713	Ablim3	1434013_at	1418127_a_at	-0.006884
16897	Llgl1	1416621_at	1418127_a_at	-0.006903
67484	Eepd1	1417877_at	1418127_a_at	-0.006933
212670	Catsper2	1425309_at	1418127_a_at	-0.006975
72807	Zfp429	1439475_at	1418127_a_at	-0.006983
279618	Gm715	1445503_at	1418127_a_at	-0.006990
226548	Aph1a	1424980_s_at	1418127_a_at	-0.006992
240590	Dmrt3	1449763_at	1418127_a_at	-0.006995
102985	AU020096	1445990_at	1418127_a_at	-0.007046
14461	Gata2	1428816_a_at	1418127_a_at	-0.007076
70866	Slco6d1	1431449_at	1418127_a_at	-0.007098
13137	Daf2	1419727_at	1418127_a_at	-0.007115
102402	AA414992	1443600_at	1418127_a_at	-0.007171
67656	4930548H24Rik	1430659_at	1418127_a_at	-0.007175
53608	Map3k6	1449901_a_at	1418127_a_at	-0.007213
217692	Sipa1l1	1439755_at	1418127_a_at	-0.007227
216527	Ccm2	1434648_a_at	1418127_a_at	-0.007264
74050	4921525O09Rik	1429472_at	1418127_a_at	-0.007269
77859	D730050C22Rik	1432865_at	1418127_a_at	-0.007274
13510	Dsg1a	1458000_at	1418127_a_at	-0.007413
78892	Crispld2	1434758_at	1418127_a_at	-0.007438
54200	Sult2b1	1417335_at	1418127_a_at	-0.007456
67861	Akr1b10	1453173_at	1418127_a_at	-0.007523
22702	Zfp42	1418362_at	1418127_a_at	-0.007561
13844	Ephb2	1425016_at	1418127_a_at	-0.007633
106585	Ankrd12	1450168_at	1418127_a_at	-0.007664
67107	Gm9517	1450168_at	1418127_a_at	-0.007664
73080	2900084O13Rik	1453456_at	1418127_a_at	-0.007668
223435	Trio	1454711_at	1418127_a_at	-0.007735
280411	Lix1l	1433812_at	1418127_a_at	-0.007772
74724	4930512B01Rik	1454113_at	1418127_a_at	-0.007792
67905	Ppm1m	1428351_at	1418127_a_at	-0.007803
74359	4931414P19Rik	1429420_at	1418127_a_at	-0.007821
223843	Dbx2	1443525_at	1418127_a_at	-0.007896
245945	Rbm47	1423411_at	1418127_a_at	-0.007911
319743	9630013D21Rik	1441241_at	1418127_a_at	-0.007945
66970	Ssbp2	1438423_at	1418127_a_at	-0.007957
229007	Zgpat	1424548_at	1418127_a_at	-0.007979
73331	1700034P13Rik	1459255_at	1418127_a_at	-0.007988
13011	Cst7	1419202_at	1418127_a_at	-0.008035
70882	Armc3	1429815_at	1418127_a_at	-0.008064
271849	Shc4	1457118_at	1418127_a_at	-0.008081
22163	Tnfrsf4	1420351_at	1418127_a_at	-0.008107
23917	Impdh1	1423239_at	1418127_a_at	-0.008109
73318	Ube2d2b	1422840_at	1418127_a_at	-0.008139
71290	4933436I20Rik	1432082_at	1418127_a_at	-0.008151
83490	Pik3ap1	1429831_at	1418127_a_at	-0.008153
20930	Surf1	1450561_a_at	1418127_a_at	-0.008237
12873	Cpa3	1448730_at	1418127_a_at	-0.008273
19649	Robo3	1436634_at	1418127_a_at	-0.008282
69444	Lyzl6	1432482_at	1418127_a_at	-0.008286
69214	2610021J01Rik	1433356_at	1418127_a_at	-0.008311
76218	6430710C18Rik	1431356_at	1418127_a_at	-0.008320
67795	Rnls	1453180_at	1418127_a_at	-0.008356
232156	Slc4a5	1435420_at	1418127_a_at	-0.008431
100504164	Cmtm1	1451976_s_at	1418127_a_at	-0.008445
14106	Foxh1	1437779_at	1418127_a_at	-0.008471
29859	Sult4a1	1421606_a_at	1418127_a_at	-0.008481
99801	AU021001	1443399_at	1418127_a_at	-0.008484
414095	B130034C11Rik	1442403_at	1418127_a_at	-0.008489
213575	Dync2li1	1428446_at	1418127_a_at	-0.008507
100125933	2310075K07Rik	1436198_at	1418127_a_at	-0.008547
76203	6430605C03Rik	1433071_at	1418127_a_at	-0.008567
329973	C630004L07Rik	1447082_at	1418127_a_at	-0.008607
13423	Dnase2a	1430135_at	1418127_a_at	-0.008616
72773	2810449G22Rik	1430468_at	1418127_a_at	-0.008624
83704	Slc12a9	1442599_at	1418127_a_at	-0.008700
97859	C77681	1442526_at	1418127_a_at	-0.008724
53599	Cd164	1416440_at	1418127_a_at	-0.008809
208079	A530053G22Rik	1442294_at	1418127_a_at	-0.008826
17978	Ncoa2	1435234_at	1418127_a_at	-0.008852
14264	Fmod	1456084_x_at	1418127_a_at	-0.008867
16782	Lamc2	1452505_at	1418127_a_at	-0.008885
381668	Fbrsl1	1428403_at	1418127_a_at	-0.008890
27205	Podxl	1448688_at	1418127_a_at	-0.008902
320614	A330033J07Rik	1458799_at	1418127_a_at	-0.008919
170752	Bco2	1421221_at	1418127_a_at	-0.008926
16912	Psmb9	1450696_at	1418127_a_at	-0.009006
70735	6330403N20Rik	1433225_at	1418127_a_at	-0.009007
12212	Chic1	1427573_at	1418127_a_at	-0.009037
100038371	Zfp389	1438873_at	1418127_a_at	-0.009048
17927	Myod1	1447675_x_at	1418127_a_at	-0.009066
75833	4930532I03Rik	1431952_at	1418127_a_at	-0.009105
69785	Ceacam13	1431647_a_at	1418127_a_at	-0.009126
71647	4930447N08Rik	1432242_at	1418127_a_at	-0.009143
72145	Wdfy3	1427456_at	1418127_a_at	-0.009177
67891	Rpl4	1425183_a_at	1418127_a_at	-0.009273
329002	Zfp236	1455153_at	1418127_a_at	-0.009286
56417	Adar	1425405_a_at	1418127_a_at	-0.009289
331392	Gm5124	1445504_at	1418127_a_at	-0.009313
67179	Ccdc25	1451799_at	1418127_a_at	-0.009333
77632	Pramef12	1428459_at	1418127_a_at	-0.009408
18616	Peg3	1433924_at	1418127_a_at	-0.009510
77426	9430099H24Rik	1454363_at	1418127_a_at	-0.009540
66761	4933417A18Rik	1450221_at	1418127_a_at	-0.009565
15273	Hivep2	1422018_at	1418127_a_at	-0.009607
19225	Ptgs2	1417262_at	1418127_a_at	-0.009629
100041296	Gm3259	1455830_s_at	1418127_a_at	-0.009700
100041806	LOC100041806	1455830_s_at	1418127_a_at	-0.009700
381654	C87414	1455830_s_at	1418127_a_at	-0.009700
622894	Gm6367	1455830_s_at	1418127_a_at	-0.009700
74953	4930483K19Rik	1432192_at	1418127_a_at	-0.009713
210982	Gltscr1l	1435545_at	1418127_a_at	-0.009715
14625	Gykl1	1423514_at	1418127_a_at	-0.009716
319627	A630035D09Rik	1441464_at	1418127_a_at	-0.009723
110877	Slc18a1	1423726_at	1418127_a_at	-0.009726
26949	Vat1	1423726_at	1418127_a_at	-0.009726
70246	3300002P09Rik	1453863_at	1418127_a_at	-0.009726
78330	Ndufv3	1424628_a_at	1418127_a_at	-0.009741
170812	Ahsp	1449077_at	1418127_a_at	-0.009751
20371	Foxp3	1420765_a_at	1418127_a_at	-0.009755
20522	Slc23a1	1450404_at	1418127_a_at	-0.009759
54338	Slc23a2	1450404_at	1418127_a_at	-0.009759
243043	Kctd8	1455923_at	1418127_a_at	-0.009798
170719	Oxr1	1418502_a_at	1418127_a_at	-0.009878
329559	Zfp335	1453039_at	1418127_a_at	-0.009895
109791	Clps	1438612_a_at	1418127_a_at	-0.010081
77366	9530002O20Rik	1433120_at	1418127_a_at	-0.010084
15192	Hdgfl1	1421293_at	1418127_a_at	-0.010112
27528	Nrep	1436736_x_at	1418127_a_at	-0.010123
553096	LOC553096	1442320_at	1418127_a_at	-0.010130
20128	Trim30a	1451860_a_at	1418127_a_at	-0.010190
26363	Btd	1417987_at	1418127_a_at	-0.010229
408065	Zfp456	1445726_at	1418127_a_at	-0.010246
271786	Galnt13	1457045_at	1418127_a_at	-0.010260
11551	Adra2a	1433600_at	1418127_a_at	-0.010269
17022	Lum	1423607_at	1418127_a_at	-0.010313
243469	Igk	1452557_a_at	1418127_a_at	-0.010341
381777	Igkv1-110	1452557_a_at	1418127_a_at	-0.010341
66139	Tmem8c	1419050_at	1418127_a_at	-0.010422
71816	Rnf180	1438306_at	1418127_a_at	-0.010503
74392	Specc1l	1428300_at	1418127_a_at	-0.010564
13841	Epha7	1427528_a_at	1418127_a_at	-0.010595
208884	Zdhhc9	1454787_at	1418127_a_at	-0.010605
320589	9530020O07Rik	1441179_at	1418127_a_at	-0.010623
75167	4930527F18Rik	1433361_at	1418127_a_at	-0.010635
69248	2610035F20Rik	1430350_at	1418127_a_at	-0.010690
15425	Hoxc6	1427454_at	1418127_a_at	-0.010696
625286	Tmem236	1454399_at	1418127_a_at	-0.010718
66967	Edem3	1460401_at	1418127_a_at	-0.010742
100040214	Gm10228	1451859_at	1418127_a_at	-0.010794
16700	Krtap6-1	1451859_at	1418127_a_at	-0.010794
68637	1110025L11Rik	1451859_at	1418127_a_at	-0.010794
239038	Lrit2	1443940_at	1418127_a_at	-0.010812
18811	Prl2c2	1427760_s_at	1418127_a_at	-0.010833
18812	Prl2c3	1427760_s_at	1418127_a_at	-0.010833
26421	Prl2c4	1427760_s_at	1418127_a_at	-0.010833
630663	Gm7040	1427760_s_at	1418127_a_at	-0.010833
208213	Tmem132c	1438698_at	1418127_a_at	-0.010858
17523	Mpo	1415960_at	1418127_a_at	-0.010884
67868	Cela3b	1415883_a_at	1418127_a_at	-0.010889
194227	Gm13023	1455813_at	1418127_a_at	-0.010943
433855	AI506816	1439483_at	1418127_a_at	-0.010955
93699	Pcdhgb1	1423628_s_at	1418127_a_at	-0.010983
93700	Pcdhgb2	1423628_s_at	1418127_a_at	-0.010983
93701	Pcdhgb4	1423628_s_at	1418127_a_at	-0.010983
93702	Pcdhgb5	1423628_s_at	1418127_a_at	-0.010983
93703	Pcdhgb6	1423628_s_at	1418127_a_at	-0.010983
93704	Pcdhgb7	1423628_s_at	1418127_a_at	-0.010983
93705	Pcdhgb8	1423628_s_at	1418127_a_at	-0.010983
93706	Pcdhgc3	1423628_s_at	1418127_a_at	-0.010983
93708	Pcdhgc5	1423628_s_at	1418127_a_at	-0.010983
93709	Pcdhga1	1423628_s_at	1418127_a_at	-0.010983
93710	Pcdhga2	1423628_s_at	1418127_a_at	-0.010983
93711	Pcdhga3	1423628_s_at	1418127_a_at	-0.010983
93712	Pcdhga4	1423628_s_at	1418127_a_at	-0.010983
93713	Pcdhga5	1423628_s_at	1418127_a_at	-0.010983
93714	Pcdhga6	1423628_s_at	1418127_a_at	-0.010983
93715	Pcdhga7	1423628_s_at	1418127_a_at	-0.010983
93716	Pcdhga8	1423628_s_at	1418127_a_at	-0.010983
93717	Pcdhga9	1423628_s_at	1418127_a_at	-0.010983
93722	Pcdhga10	1423628_s_at	1418127_a_at	-0.010983
93723	Pcdhga11	1423628_s_at	1418127_a_at	-0.010983
93724	Pcdhga12	1423628_s_at	1418127_a_at	-0.010983
17973	Nck1	1424543_at	1418127_a_at	-0.011033
70745	6330418B08Rik	1453529_at	1418127_a_at	-0.011051
16591	Kl	1423400_at	1418127_a_at	-0.011072
94187	Zfp423	1419380_at	1418127_a_at	-0.011075
18530	Pcdh8	1417051_at	1418127_a_at	-0.011101
74437	4933402E13Rik	1429511_at	1418127_a_at	-0.011251
69881	2010320O07Rik	1441288_at	1418127_a_at	-0.011259
100039355	Rps16-ps2	1437196_x_at	1418127_a_at	-0.011261
100862433	LOC100862433	1437196_x_at	1418127_a_at	-0.011261
20617	Snca	1436853_a_at	1418127_a_at	-0.011266
70599	Ssfa2	1423613_at	1418127_a_at	-0.011277
70134	2210011C24Rik	1429953_at	1418127_a_at	-0.011286
100040882	1700017G19Rik	1429645_at	1418127_a_at	-0.011386
74418	4932702M13Rik	1432873_at	1418127_a_at	-0.011414
54420	Cldn8	1449091_at	1418127_a_at	-0.011426
75064	Zcchc13	1432321_at	1418127_a_at	-0.011578
14664	Slc6a9	1417636_at	1418127_a_at	-0.011621
72049	Tnfrsf13c	1419307_at	1418127_a_at	-0.011699
76132	Faxc	1437753_at	1418127_a_at	-0.011741
74988	4930480G23Rik	1453707_at	1418127_a_at	-0.011769
108657	Rnpepl1	1454753_at	1418127_a_at	-0.011813
109270	Prr5	1451463_at	1418127_a_at	-0.011829
102566	Ano10	1426672_at	1418127_a_at	-0.011829
72665	2810039B14Rik	1453248_at	1418127_a_at	-0.011832
100793	AU015619	1446263_at	1418127_a_at	-0.011845
665891	Krtap4-1	1441307_at	1418127_a_at	-0.011896
18378	Omp	1422199_at	1418127_a_at	-0.011902
100302648	Gm11944	1446846_at	1418127_a_at	-0.011914
22142	Tuba1a	1418884_x_at	1418127_a_at	-0.011937
12988	Csk	1423518_at	1418127_a_at	-0.011944
103534	Mgat4b	1424720_at	1418127_a_at	-0.011954
240120	Zfp119b	1442739_at	1418127_a_at	-0.011964
11848	Rhoa	1450632_at	1418127_a_at	-0.011964
231050	Galnt11	1424748_at	1418127_a_at	-0.011981
22141	Tub	1420925_at	1418127_a_at	-0.012026
94109	Csmd1	1446273_at	1418127_a_at	-0.012039
246081	Defb11	1452546_x_at	1418127_a_at	-0.012091
19941	Rpl26	1436995_a_at	1418127_a_at	-0.012100
18508	Pax6	1419271_at	1418127_a_at	-0.012122
320891	C130070B15Rik	1441474_at	1418127_a_at	-0.012239
73095	Slc25a42	1424790_at	1418127_a_at	-0.012240
71903	Ces2f	1432976_at	1418127_a_at	-0.012257
241612	Slc5a12	1456123_at	1418127_a_at	-0.012263
22113	Phlda2	1417837_at	1418127_a_at	-0.012275
12841	Col9a3	1420280_x_at	1418127_a_at	-0.012321
77490	E130218I03Rik	1435318_at	1418127_a_at	-0.012327
71228	Dlg5	1424198_at	1418127_a_at	-0.012334
17977	Ncoa1	1443397_at	1418127_a_at	-0.012360
106931	Kctd1	1422293_a_at	1418127_a_at	-0.012360
13114	Cyp3a16	1421741_at	1418127_a_at	-0.012379
381716	1700015F17Rik	1456366_at	1418127_a_at	-0.012390
67487	Dhx40	1428267_at	1418127_a_at	-0.012400
64011	Nrgn	1423231_at	1418127_a_at	-0.012404
68190	5330426P16Rik	1430030_at	1418127_a_at	-0.012458
381217	Fam189a2	1447475_at	1418127_a_at	-0.012463
668880	Stard9	1436324_at	1418127_a_at	-0.012495
21884	Fabp9	1421804_at	1418127_a_at	-0.012518
64933	Ap3m2	1447524_at	1418127_a_at	-0.012551
56277	Tmem45a	1422587_at	1418127_a_at	-0.012575
15202	Hemt1	1422400_a_at	1418127_a_at	-0.012607
625599	Gml	1422400_a_at	1418127_a_at	-0.012607
16980	Lrrn2	1433469_at	1418127_a_at	-0.012619
235441	Usp3	1425023_at	1418127_a_at	-0.012653
319934	Sbf2	1457689_at	1418127_a_at	-0.012662
245610	Nxf3	1456035_at	1418127_a_at	-0.012690
18805	Pld1	1425739_at	1418127_a_at	-0.012731
227659	Slc2a6	1434015_at	1418127_a_at	-0.012735
110135	Fgb	1428079_at	1418127_a_at	-0.012742
241128	Fam124b	1440676_at	1418127_a_at	-0.012744
78618	Acap2	1433561_at	1418127_a_at	-0.012757
16833	Ldhc	1415847_at	1418127_a_at	-0.012879
207227	Stxbp5l	1447922_at	1418127_a_at	-0.012909
13619	Phc1	1423212_at	1418127_a_at	-0.012912
14378	G6pc2	1423529_at	1418127_a_at	-0.012919
103841	Cuedc1	1425920_at	1418127_a_at	-0.012938
66695	Aspn	1416652_at	1418127_a_at	-0.012938
78619	Zfp449	1439945_at	1418127_a_at	-0.012943
329731	Fam19a3	1442160_at	1418127_a_at	-0.012978
319865	E130114P18Rik	1435765_at	1418127_a_at	-0.013018
100137727	9130230N09Rik	1437980_at	1418127_a_at	-0.013038
75533	Nme5	1422727_at	1418127_a_at	-0.013075
100040635	Gm15023	1449962_at	1418127_a_at	-0.013084
331529	Gm5128	1449962_at	1418127_a_at	-0.013084
331531	AV320801	1449962_at	1418127_a_at	-0.013084
666040	Gm7903	1449962_at	1418127_a_at	-0.013084
83565	Pramel3	1449962_at	1418127_a_at	-0.013084
245877	Map7d1	1424040_at	1418127_a_at	-0.013151
109689	Arrb1	1460444_at	1418127_a_at	-0.013179
18133	Nov	1426851_a_at	1418127_a_at	-0.013198
66371	Chmp4c	1420517_at	1418127_a_at	-0.013202
26898	Ctsj	1416413_at	1418127_a_at	-0.013205
76758	Gsdma2	1430236_s_at	1418127_a_at	-0.013210
66174	Nudt14	1424753_at	1418127_a_at	-0.013238
319983	9330111N05Rik	1442579_at	1418127_a_at	-0.013246
14806	Grik2	1457683_at	1418127_a_at	-0.013255
23921	Sh2b2	1450718_at	1418127_a_at	-0.013271
100043305	Gm4349	1443245_at	1418127_a_at	-0.013292
76169	6330525I24Rik	1430411_at	1418127_a_at	-0.013312
72215	1700001P01Rik	1447799_x_at	1418127_a_at	-0.013317
22271	Upp1	1448562_at	1418127_a_at	-0.013339
102533	AI465300	1443972_at	1418127_a_at	-0.013340
239408	Tmem74	1439807_at	1418127_a_at	-0.013346
15135	Hbb-y	1436823_x_at	1418127_a_at	-0.013417
66725	Lrrk2	1431394_a_at	1418127_a_at	-0.013454
244416	Ppp1r3b	1436590_at	1418127_a_at	-0.013484
18249	Obp1a	1453644_at	1418127_a_at	-0.013510
100040353	2810416G20Rik	1435171_at	1418127_a_at	-0.013513
74491	5430420F09Rik	1453660_at	1418127_a_at	-0.013545
68682	Slc44a2	1438559_x_at	1418127_a_at	-0.013564
402762	A630039O03Rik	1457461_at	1418127_a_at	-0.013608
13449	Dok2	1416333_at	1418127_a_at	-0.013665
73713	Rbm20	1429024_at	1418127_a_at	-0.013706
76832	Hyls1	1431315_at	1418127_a_at	-0.013866
244579	Tox3	1436600_at	1418127_a_at	-0.013867
100727	Ugt2b34	1427961_s_at	1418127_a_at	-0.013885
105722	Ano6	1455308_at	1418127_a_at	-0.013892
74166	Tmem38a	1424177_at	1418127_a_at	-0.013963
80795	Selk	1423225_at	1418127_a_at	-0.013965
319319	B230214O09Rik	1436240_at	1418127_a_at	-0.014026
17389	Mmp16	1443412_s_at	1418127_a_at	-0.014029
78286	Nav2	1441353_at	1418127_a_at	-0.014077
94346	Tmem40	1424966_at	1418127_a_at	-0.014089
227736	1700019L03Rik	1429845_at	1418127_a_at	-0.014157
14178	Fgf7	1438405_at	1418127_a_at	-0.014168
207798	Gramd1c	1434725_at	1418127_a_at	-0.014177
66871	Cpne8	1430520_at	1418127_a_at	-0.014181
70592	5730480H06Rik	1430665_at	1418127_a_at	-0.014189
245555	C77370	1457046_s_at	1418127_a_at	-0.014227
80879	Slc16a3	1449005_at	1418127_a_at	-0.014260
16187	Il3	1450566_at	1418127_a_at	-0.014379
100042663	1700003E24Rik	1437988_x_at	1418127_a_at	-0.014392
79201	Tnfrsf23	1442590_at	1418127_a_at	-0.014490
74013	Rftn2	1428895_at	1418127_a_at	-0.014499
67123	Ubap1	1450893_a_at	1418127_a_at	-0.014505
12145	Cxcr5	1422003_at	1418127_a_at	-0.014560
58227	Fam184b	1440200_at	1418127_a_at	-0.014584
66107	Wfdc21	1434484_at	1418127_a_at	-0.014650
241296	Lrrc8a	1434694_at	1418127_a_at	-0.014699
20533	Slc4a1	1434502_x_at	1418127_a_at	-0.014727
13612	Edil3	1433474_at	1418127_a_at	-0.014730
227580	C1ql3	1451620_at	1418127_a_at	-0.014819
14013	Mecom	1423011_at	1418127_a_at	-0.014832
407831	Tmem204	1436698_x_at	1418127_a_at	-0.014833
11539	Adora1	1435495_at	1418127_a_at	-0.014859
52485	D5Ertd505e	1458934_at	1418127_a_at	-0.014859
77424	Spinkl	1455909_at	1418127_a_at	-0.014865
217366	Lrrc45	1437471_at	1418127_a_at	-0.014961
14347	Fut7	1420756_at	1418127_a_at	-0.014971
11828	Aqp3	1422008_a_at	1418127_a_at	-0.015008
234290	BC030500	1442032_at	1418127_a_at	-0.015017
53322	Nucb2	1418355_at	1418127_a_at	-0.015030
170624	Dep1	1438892_at	1418127_a_at	-0.015030
78251	Zfp712	1440778_x_at	1418127_a_at	-0.015053
70004	1700028J19Rik	1432186_at	1418127_a_at	-0.015057
100825	AU022245	1446858_at	1418127_a_at	-0.015086
402735	B230114P17Rik	1456295_at	1418127_a_at	-0.015089
242297	Fam110b	1437150_at	1418127_a_at	-0.015143
21673	Dntt	1449757_x_at	1418127_a_at	-0.015144
27384	Akr1c13	1418672_at	1418127_a_at	-0.015170
67219	Med18	1460462_at	1418127_a_at	-0.015179
21816	Tgm1	1451416_a_at	1418127_a_at	-0.015193
100049077	LOC100049077	1431442_at	1418127_a_at	-0.015196
67544	Fam120b	1435668_at	1418127_a_at	-0.015204
54648	Ccdc120	1428066_at	1418127_a_at	-0.015241
78425	9530053H05Rik	1454171_x_at	1418127_a_at	-0.015265
230936	Phf13	1455175_at	1418127_a_at	-0.015289
217218	Atxn7l3	1435019_at	1418127_a_at	-0.015352
320661	D5Ertd579e	1454680_at	1418127_a_at	-0.015368
77669	Arhgef38	1431629_at	1418127_a_at	-0.015382
209837	Slc38a5	1454622_at	1418127_a_at	-0.015396
73946	4930423O20Rik	1454597_at	1418127_a_at	-0.015403
71279	Slc29a3	1455731_at	1418127_a_at	-0.015404
23972	Papss2	1434510_at	1418127_a_at	-0.015408
327743	Wisp3	1444050_at	1418127_a_at	-0.015438
238726	Fam81b	1444249_at	1418127_a_at	-0.015444
13032	Ctsc	1416382_at	1418127_a_at	-0.015579
70202	Ctsll3	1421684_at	1418127_a_at	-0.015623
108723	Card11	1435996_at	1418127_a_at	-0.015654
11906	Zfhx3	1453267_at	1418127_a_at	-0.015657
72565	Uaca	1452985_at	1418127_a_at	-0.015660
30937	Lmcd1	1424596_s_at	1418127_a_at	-0.015672
12349	Car2	1448752_at	1418127_a_at	-0.015677
112406	Egln2	1416533_at	1418127_a_at	-0.015696
53883	Celsr2	1435336_at	1418127_a_at	-0.015707
71163	Zfp626	1425945_at	1418127_a_at	-0.015762
15560	Htr2c	1435513_at	1418127_a_at	-0.015797
108154	Adamts6	1457548_at	1418127_a_at	-0.015826
70898	Slain1os	1430948_at	1418127_a_at	-0.015829
24074	Taf7	1441982_at	1418127_a_at	-0.015831
69890	Zfp219	1424301_at	1418127_a_at	-0.015847
18768	Pkib	1421137_a_at	1418127_a_at	-0.015905
268970	Arhgap28	1438139_at	1418127_a_at	-0.015924
20979	Syt1	1421990_at	1418127_a_at	-0.015952
20392	Sgce	1443518_at	1418127_a_at	-0.015956
103067	AA522020	1420126_at	1418127_a_at	-0.015977
16191	Il5	1450550_at	1418127_a_at	-0.016026
81799	C1qtnf3	1422606_at	1418127_a_at	-0.016042
72555	Shisa9	1435424_x_at	1418127_a_at	-0.016081
17901	Myl1	1452651_a_at	1418127_a_at	-0.016084
75292	Prkd3	1428229_at	1418127_a_at	-0.016130
67554	Slc25a30	1425949_at	1418127_a_at	-0.016155
65221	Slc15a3	1420697_at	1418127_a_at	-0.016161
67392	4833420G17Rik	1419636_at	1418127_a_at	-0.016164
72654	Ccdc12	1424517_at	1418127_a_at	-0.016169
50786	Hs6st2	1420938_at	1418127_a_at	-0.016184
27416	Abcc5	1435684_at	1418127_a_at	-0.016221
71456	8430401P03Rik	1433367_at	1418127_a_at	-0.016242
100502745	2900009J06Rik	1445606_a_at	1418127_a_at	-0.016277
57755	Dnajb7	1450991_at	1418127_a_at	-0.016282
234311	Ddx60	1451777_at	1418127_a_at	-0.016347
106757	Catsperd	1431586_at	1418127_a_at	-0.016371
213119	Itga10	1440235_at	1418127_a_at	-0.016382
106046	AW413774	1435576_at	1418127_a_at	-0.016421
74911	4930485E13Rik	1454508_at	1418127_a_at	-0.016426
636931	Trim71	1453599_at	1418127_a_at	-0.016445
331188	Zfp781	1445274_at	1418127_a_at	-0.016450
13661	Ehf	1419474_a_at	1418127_a_at	-0.016469
11770	Fabp4	1425809_at	1418127_a_at	-0.016515
22423	Wnt8b	1441316_at	1418127_a_at	-0.016552
268595	D430019H16Rik	1455447_at	1418127_a_at	-0.016566
100303734	Gm9817	1453914_at	1418127_a_at	-0.016568
13132	Dab2	1420498_a_at	1418127_a_at	-0.016579
71090	4933411G06Rik	1420469_at	1418127_a_at	-0.016582
230162	Zfp189	1425287_at	1418127_a_at	-0.016593
50785	Hs6st1	1417293_at	1418127_a_at	-0.016596
28253	Slco1b2	1427826_a_at	1418127_a_at	-0.016652
329782	4930570G19Rik	1439684_at	1418127_a_at	-0.016670
78257	Lrrc9	1444868_at	1418127_a_at	-0.016715
233168	AI987944	1455914_at	1418127_a_at	-0.016717
114875	Plcz1	1432405_a_at	1418127_a_at	-0.016720
237868	Sarm1	1435466_at	1418127_a_at	-0.016728
17938	Naca	1416669_s_at	1418127_a_at	-0.016751
76991	1700061E18Rik	1459796_at	1418127_a_at	-0.016770
14702	Gng2	1418451_at	1418127_a_at	-0.016785
13642	Efnb2	1419639_at	1418127_a_at	-0.016789
15378	Hnf4a	1427000_at	1418127_a_at	-0.016800
246709	Rgs13	1442263_at	1418127_a_at	-0.016864
76184	Abca6	1453817_at	1418127_a_at	-0.016865
238276	Akap5	1436142_at	1418127_a_at	-0.016894
12364	Casp12	1449297_at	1418127_a_at	-0.016903
69129	Pex11g	1429407_at	1418127_a_at	-0.016961
102240	AU022882	1458993_at	1418127_a_at	-0.017042
16924	Lnx1	1455825_s_at	1418127_a_at	-0.017053
56066	Cxcl11	1419697_at	1418127_a_at	-0.017068
114886	Cygb	1423630_at	1418127_a_at	-0.017073
17286	Meox2	1424234_s_at	1418127_a_at	-0.017078
217430	Pqlc3	1424906_at	1418127_a_at	-0.017079
277898	Slc15a5	1427722_at	1418127_a_at	-0.017115
70891	Spdya	1441390_at	1418127_a_at	-0.017120
383787	Ankrd63	1443287_at	1418127_a_at	-0.017136
19273	Ptpru	1416674_at	1418127_a_at	-0.017156
68818	Zfand2b	1424521_at	1418127_a_at	-0.017158
97890	C85163	1445810_at	1418127_a_at	-0.017171
