"NAME","GSM538201","GSM538202","GSM538203","GSM538382","GSM538383","GSM538384","GSM538415","GSM538416","GSM538417"
"OLFR65",11.7674,12.3027,11.8599,12.4113,10.3633,11.6042,14.7231,19.1289,11.5467
"OLFR631",10.6541,9.6871,9.9848,11.4076,8.499,10.9196,15.1792,8.5259,8.9565
"OLFR632",49.5907,56.8401,61.8762,55.1145,51.9682,58.1419,61.8486,62.6713,60.8463
"OLFR633",40.7683,44.0288,44.0498,35.9584,36.5165,56.2882,64.3745,57.8317,56.8703
"OLFR635",28.7452,25.3125,28.3869,27.2844,20.3365,26.1005,44.1689,51.2072,36.061
"OLFR638",46.4614,35.1353,45.1984,40.6364,38.7594,47.4871,57.6578,37.1059,48.18
"OLFR641",16.8731,18.05,16.4119,17.5207,14.9001,16.2789,19.3392,14.7577,17.0601
"OLFR646",40.511,38.2175,43.2385,44.0628,39.0458,49.5203,60.367,65.0223,47.2319
"TRIM6",30.5155,27.6889,35.2758,26.9527,28.749,31.7981,48.8231,48.5809,32.9041
"TRIM34A",466.5302,437.813,467.609,226.701,220.1318,234.0015,165.4659,152.5285,196.4415
"OLFR651",31.2524,35.1679,40.6314,27.8839,29.9322,38.3358,33.4415,33.3886,25.9543
"OLFR652",25.5589,30.8438,28.7735,33.0304,26.5448,32.1997,30.0412,33.1311,25.2868
"OLFR653",32.2736,34.0754,35.8346,30.0935,32.5972,40.8125,42.0474,40.0064,27.9802
"OLFR654",15.7445,15.6326,17.7336,15.9285,16.1302,20.6656,23.0909,21.9106,19.172
"OLFR656",30.0962,32.2668,32.4934,35.3704,28.8606,43.8215,30.2288,52.3676,40.0218
"OLFR657",21.7518,20.3064,26.1778,24.5739,22.6781,31.3737,32.7164,23.4127,24.3588
"OLFR659",14.945,18.6354,23.03,18.3306,16.8067,20.4522,32.2678,20.3968,15.0619
"OLFR661",22.5282,23.6379,23.1462,22.2301,22.9014,19.748,22.9993,21.148,19.7723
"OLFR663",17.2614,17.974,16.6502,18.2536,24.2687,20.0568,25.3847,19.4946,17.2286
"USP17LA",14.9575,12.8111,13.5345,11.7013,16.6922,19.1405,25.7808,25.3532,15.4778
"OLFR665",11.2652,12.5876,13.0597,12.3741,12.8424,11.9218,13.542,15.486,16.869
"OLFR669",30.6906,27.6584,31.3807,30.2653,35.489,33.1332,41.6465,41.47,33.0758
"OLFR676",11.1577,11.6438,11.6736,12.6329,13.5464,15.1509,17.0611,21.1844,14.6438
"OLFR677",14.4521,13.6811,17.6067,15.9207,12.6915,14.6629,30.4457,17.6639,20.5745
"OLFR678",92.6485,118.678,127.8494,94.4167,101.5979,137.5546,174.7704,110.63,102.1969
"OLFR679",11.9542,15.1676,14.5223,15.0457,15.905,16.4524,18.9191,23.0986,14.5004
"OLFR681",9.3353,12.7938,11.253,13.1982,11.0748,14.808,18.1834,12.718,14.3112
"OLFR688",18.6467,17.0031,15.4981,14.0675,17.6336,15.2853,18.3777,18.405,17.1844
"OLFR689",22.9326,32.6674,26.6392,30.7497,34.4874,37.2266,45.3108,45.8653,36.832
"OLFR692",34.3246,36.9649,42.0354,28.8823,32.6914,52.9797,46.6758,35.9011,42.1331
"GM5901",67.9189,72.2365,73.9144,78.6259,90.6563,94.2471,113.2767,131.4373,89.1981
"CNGA4",23.1276,24.2782,31.8397,28.1694,25.3689,33.008,38.3642,32.6965,30.8399
"CCKBR",30.1472,30.2589,31.4022,30.3101,27.7138,37.8798,46.2167,46.0092,30.1327
"SMPD1",282.2543,271.8349,274.5018,328.1454,285.523,264.5547,361.7829,386.8122,337.8413
"DNHD1",82.5551,77.2896,79.915,72.0923,65.8299,65.7851,57.7638,59.9305,64.4398
"ILK",882.5621,832.8891,798.291,1078.7806,1040.3319,1074.7796,1119.0009,1152.4263,1042.5748
"OLFR701",10.0365,11.2191,10.8175,10.9192,11.6278,11.4168,15.0674,16.6579,9.8021
"OLFR703",16.544,22.0105,17.6773,23.761,25.7066,23.2564,19.4345,20.2059,19.3173
"OLFR704",21.1036,18.3981,15.8724,12.8953,18.1341,20.0291,17.323,15.2466,13.8012
"OLFR1532-PS1",67.0707,84.6549,78.7703,84.4722,87.7226,86.6757,80.6972,93.5318,83.154
"OLFR713",33.0573,36.1301,37.0248,36.5768,33.8024,43.7766,45.8056,40.8067,44.2081
"OLFR714",23.3272,23.8197,27.259,28.4084,23.6751,37.4855,31.5349,39.8795,39.7873
"OLFR17",18.6263,17.5954,17.6408,17.7593,22.4043,21.8338,22.4601,39.0913,21.4871
"OLFR716",18.895,30.0866,27.3413,20.4716,19.3679,25.6322,25.4857,20.7818,25.7185
"NLRP14",14.4302,15.1398,15.8289,21.9281,19.0376,18.518,31.3925,23.8499,18.9107
"RBMXL2",75.7772,84.2097,115.0096,109.4744,92.6126,126.5342,227.6032,211.1534,171.3545
"SYT9",44.6325,62.8122,58.2841,70.5219,49.2434,73.8582,106.1357,100.1034,74.6243
"OLFML1",20.6097,19.4589,19.7147,15.9322,19.7731,25.4752,33.3212,26.3511,21.0583
"PPFIBP2",228.8007,227.1792,200.1451,62.0689,61.4289,67.2842,103.1048,87.129,74.3681
"OLFR467",17.148,16.0576,20.1697,17.2428,18.6097,22.2571,17.3741,22.0435,18.9885
"OLFR472",6.672,6.1073,6.1156,6.3896,6.5948,8.0715,9.7537,8.6047,7.2067
"OLFR473",13.9031,14.4853,13.6592,16.8892,12.1618,13.0577,19.7061,15.5399,12.8149
"OLFR474",9.1559,8.6989,8.9858,9.9234,8.1742,8.4183,18.0141,10.8067,10.1303
"OLFR476",15.9809,19.5043,18.7752,18.636,18.8411,21.7614,21.2552,32.8424,17.832
"OLFR477",31.4564,28.8353,28.6786,29.5643,25.7623,32.1924,36.8259,32.3357,25.4446
"OLFR479",29.0052,32.5685,31.7396,25.5307,23.8841,35.6329,18.7535,20.8058,21.1198
"OLFR481",16.1239,18.0745,16.8587,15.4608,17.1634,17.9765,18.0014,20.9359,19.3532
"OLFR483",24.5515,27.3492,24.401,26.6817,32.3596,28.7693,68.3411,31.7051,35.4748
"OLFR491",15.8786,16.7603,18.7583,18.1608,17.9899,16.7717,23.3159,19.9464,16.3969
"OLFR494",19.6795,16.9602,18.5804,28.8221,17.7712,23.5778,26.5893,31.5389,18.773
"OLFR495",24.9574,17.2372,16.5008,16.7008,20.3458,20.4999,39.4923,32.0115,27.2388
"OLFR497",13.787,12.7457,15.0661,13.3238,13.0165,12.4992,18.8977,13.8013,14.7322
"OLFR498",11.8536,14.1014,12.2354,12.254,13.2688,14.7437,27.6073,16.3716,14.9586
"OLFR503",32.4609,34.9087,37.6107,34.2868,38.1253,48.743,36.0281,45.1579,38.9069
"OLFR507",21.4766,18.3358,20.6104,21.512,18.1836,20.5765,26.5712,22.3337,22.5224
"OLFR508",23.3813,17.1798,22.7145,22.2674,22.9115,21.852,47.6135,21.3814,19.3209
"OLFR510",11.6671,13.1352,12.9044,9.8532,14.1239,12.1338,17.2791,17.7319,13.362
"OLFR512",8.7184,8.8567,10.1562,8.8642,10.6947,10.6288,18.5709,13.6954,10.6371
"OLFR513",21.9483,26.013,29.7805,19.38,23.2153,30.0893,37.4057,26.7903,24.1281
"EIF3F",1984.7276,1970.1788,1665.6273,1781.1173,1546.4339,1705.5361,1629.5184,1856.9507,1823.9259
"TUB",52.194,53.7212,57.6663,49.2257,41.1056,53.5572,75.115,51.2777,59.8106
"SNORA3",696.5772,584.0195,426.7636,841.3022,629.0132,473.8697,364.6417,467.0112,532.1334
"AKIP1",185.5362,157.2423,115.0501,257.1625,228.2076,203.8353,98.8513,196.6584,138.1261
"IPO7",745.2714,783.471,653.6014,702.0087,727.6304,656.4943,339.4086,365.2456,586.4091
"SNORA23",372.6705,323.0559,222.0639,1001.5942,842.9538,536.7479,309.5429,394.0582,365.7783
"ZFP143",439.8933,391.7894,408.6478,431.6786,381.9432,325.2909,209.061,265.258,294.3735
"WEE1",157.7594,153.0652,133.8608,67.0339,77.0997,63.3508,67.1329,57.1708,77.163
"SWAP70",1921.8441,1745.2667,1779.6121,90.1239,105.3386,54.6494,54.194,44.1745,44.6545
"ADM",48.6511,50.6584,48.9794,37.994,44.4631,43.6761,60.0399,70.8102,38.4284
"AMPD3",268.8017,227.0673,225.3666,228.2859,220.141,199.3066,113.7939,151.4306,139.2376
"CTR9",626.1242,562.617,565.7706,484.5676,523.9517,500.6336,337.2551,411.9159,509.076
"USP47",668.4399,590.9386,675.6263,657.2321,767.7636,642.095,393.2304,404.2178,584.0624
"MICAL2",46.2007,51.581,58.8275,54.1397,51.7971,65.1061,100.4756,92.4836,77.3055
"MICALCL",28.0358,28.0331,31.1384,31.8508,28.4055,32.9598,56.3265,51.5463,37.5579
"PARVA",41.5401,38.4168,33.9485,34.2749,32.5247,42.2547,49.9158,44.0664,43.8438
"TEAD1",44.377,43.4429,51.2024,38.7043,36.7099,51.0743,63.3824,57.0665,64.0683
"RASSF10",33.8726,46.2211,54.0179,45.6884,44.3338,56.8712,72.2421,53.4042,39.5193
"ARNTL",401.1067,360.1806,367.8846,257.8913,278.1076,264.5505,215.1716,210.9504,259.8017
"FAR1",1341.1825,1305.0719,1083.3213,362.01,382.9332,378.4638,141.1086,242.815,344.9714
"SPON1",58.0222,60.8542,60.1326,44.7997,50.1726,59.6596,65.3398,73.2114,83.555
"PDE3B",508.5154,490.7014,290.1775,1084.4555,1419.1298,1212.6945,595.0848,651.7419,1008.1657
"CALCB",57.369,68.4867,55.5552,54.7274,58.6074,60.5274,63.7197,73.7778,55.9888
"INSC",58.1116,58.8747,69.3029,68.2261,59.8239,78.4515,79.9612,111.7509,75.9204
"SOX6OS",80.7198,79.3656,86.786,68.9468,85.5191,95.8077,112.4414,127.4996,137.8028
"1110004F10RIK",292.093,260.4947,256.0731,275.3665,290.7549,240.0292,294.0967,289.6723,249.8229
"GM10589",145.4878,145.3447,145.7898,180.931,219.9327,189.8013,87.6372,120.7424,104.401
"NUCB2",186.4495,163.272,153.8466,37.8621,51.2837,38.1682,57.3958,68.0996,50.1384
"XYLT1",1452.6091,1217.2652,1071.7098,291.1961,272.2041,253.4325,161.0914,155.742,168.0947
"4930583K01RIK",67.4954,58.705,70.4335,44.8659,54.1488,59.2641,76.0669,72.8818,66.1435
"TMC5",27.1659,28.0201,28.6701,27.2073,28.6772,30.564,38.6105,38.3319,24.8125
"CCP110",86.7634,67.0767,65.7115,50.7202,46.1917,49.9884,51.8544,49.5728,58.0117
"9030624J02RIK",536.0101,478.1424,467.1687,426.8468,491.2834,415.0043,351.5075,379.9073,459.9767
"IQCK",59.192,57.5697,63.9547,63.0028,53.1035,62.8754,83.0612,80.3971,82.4831
"ACSM5",27.8657,33.4906,31.0994,28.6841,27.9572,40.5313,32.0464,23.8883,24.9474
"ACSM2",22.2513,26.5733,27.0359,25.823,24.4068,27.8621,53.2705,40.2468,27.1258
"ACSM1",48.8776,54.9238,56.1203,39.1451,44.0794,51.0406,58.3277,53.8355,72.231
"ACSM4",37.5901,48.6176,44.844,39.1132,41.7073,57.4511,58.5449,64.8002,39.0183
"ACSM3",19.9424,22.6343,22.9715,21.4994,19.6883,23.7696,44.9165,31.8687,25.4059
"2610020H08RIK",63.2861,58.3123,58.2027,142.4429,157.6573,124.6686,67.47,80.0362,94.3478
"LYRM1",28.6752,25.5435,30.5346,33.7862,45.4325,42.598,34.965,36.2491,34.8191
"TMEM159",30.276,41.3141,47.3951,40.4363,38.2444,57.2567,42.6238,62.707,63.2007
"ANKS4B",30.3403,31.0696,34.1616,36.121,38.9015,43.496,35.3808,47.1786,33.9689
"ABCA14",18.0784,20.9286,24.8933,21.2472,19.2566,27.3653,20.8748,37.2601,23.9593
"ABCA15",16.6309,20.8187,21.2704,18.004,20.7546,23.0315,28.0233,33.7057,22.5538
"ABCA16",10.9406,11.2026,10.194,11.688,10.7606,12.2235,16.373,15.4547,13.4682
"E130201H02RIK",18.6053,22.7935,22.2441,24.0533,35.5596,24.2758,29.7021,34.4555,28.0138
"UQCRC2",791.1982,765.0856,711.1445,1131.8525,1060.396,930.6383,642.4975,710.2707,826.1533
"BC030336",241.4691,227.0766,224.1492,255.8105,288.3665,268.7331,159.3589,145.698,216.8455
"VWA3A",35.7659,35.4482,40.7122,39.1438,32.1182,42.2459,60.275,43.8368,52.5001
"EEF2K",103.1119,115.6204,109.0405,88.1148,91.2536,97.4789,132.0693,129.6737,159.8613
"POLR3E",323.6668,256.6035,250.3959,354.6357,355.4275,277.4306,218.7668,253.9438,309.6908
"4933427G17RIK",26.9878,32.7448,29.6752,34.6275,32.8196,37.9368,60.6227,52.0676,36.095
"METTL9",321.2229,311.185,288.5015,1141.6141,1017.4537,840.5528,1289.5688,1295.0661,1151.7478
"OTOA",34.6849,36.6145,41.8571,51.4554,32.5815,50.8362,51.7903,48.8393,44.5787
"HS3ST2",78.2205,88.28,103.2923,80.0018,86.5359,92.7258,115.3941,120.6131,93.7424
"1700069B07RIK",63.8652,64.3473,76.979,65.9762,77.2468,96.2565,98.6322,97.5908,83.9808
"SCNN1G",22.5906,22.0571,23.5788,21.8887,19.0989,20.5913,28.1544,32.0447,28.9775
"SCNN1B",38.0917,34.224,39.6147,30.7907,34.3907,37.5203,54.2985,46.0424,45.3466
"UBFD1",415.1664,432.6882,372.7668,422.8969,426.7021,376.6307,179.4927,237.0075,273.2154
"DCTN5",1074.7377,994.4284,945.3536,899.5715,943.8981,938.1119,426.4257,582.9484,651.9371
"PLK1",57.9547,47.9422,57.2407,82.9616,74.6059,89.791,81.7833,97.2622,102.136
"CHP2",47.5968,50.3188,56.8317,40.4262,45.5412,51.2471,71.9968,59.8012,53.8899
"PRKCB",2463.9202,2699.4324,2677.3818,712.6806,760.0448,670.9965,677.8357,823.351,926.7443
"CACNG3",20.2888,19.3466,22.2545,22.2909,18.5216,21.546,33.621,43.646,26.0974
"RBBP6",446.2629,457.3553,394.8519,329.3078,363.5495,290.379,119.3264,153.2595,200.2066
"GM20274",289.3803,263.5441,311.7703,280.4414,302.1383,243.967,145.417,154.003,167.892
"TNRC6A",719.2211,694.1484,684.1505,716.1891,713.3635,645.1865,301.8748,322.5536,457.944
"SLC5A11",56.7899,60.3244,62.1094,59.0948,50.6107,70.7813,83.0781,81.2576,59.4264
"LCMT1",96.852,103.4894,93.5281,142.4485,144.2637,120.2591,147.3242,104.8889,82.0895
"AQP8",33.622,39.1044,48.9189,31.1029,39.2055,46.6531,39.5423,42.5915,37.9916
"HS3ST4",69.5948,77.446,83.2936,101.1302,93.6258,105.2994,185.5411,205.4424,180.7054
"GM16496",47.0443,59.8918,64.8262,62.5911,44.5796,76.2454,79.9241,51.5879,60.0908
"4930533L02RIK",24.4553,32.4269,34.6319,24.1586,16.8433,32.6727,32.1389,30.2928,44.9061
"4930571K23RIK",55.6344,57.9997,64.1277,55.1484,52.874,65.2753,77.839,72.8081,76.2895
"KDM8",168.4538,157.9354,157.366,168.8962,165.9483,141.8954,133.1208,155.3983,139.5045
"IL4RA",1613.5708,1563.4863,1584.6773,1780.3792,1627.4913,1793.9272,889.3456,839.414,975.3893
"IL21R",1758.7602,1551.1413,1511.6173,1480.5804,1396.8273,1434.6144,1121.0955,990.7815,1196.7768
"D430042O09RIK",109.1957,122.3953,135.3081,102.3183,108.1775,116.734,157.3798,113.191,143.6516
"SBK1",635.3279,514.6818,487.3994,216.448,185.4366,176.1521,302.6084,276.3797,218.4721
"RABEP2",389.1772,387.1903,332.2052,159.8594,148.7134,160.4421,204.7648,160.8956,160.9765
"TUFM",351.1949,320.3672,282.9964,533.8432,472.5809,383.7319,406.0485,479.1169,410.9229
"G730046D07RIK",207.6194,214.2789,190.1163,179.7622,180.219,195.317,389.665,455.2084,392.8379
"APOBR",81.6206,99.5129,115.4268,114.9807,112.1101,123.768,212.2301,172.0193,160.319
"SGF29",280.8048,237.9699,227.9041,355.2798,367.4418,377.451,263.5249,296.1523,303.7654
"BOLA2",312.4109,286.8027,262.0032,412.5628,388.0064,333.0539,389.7869,456.8963,365.0317
"MAPK3",274.5479,233.603,232.439,269.4012,254.0529,212.1408,253.6232,311.2555,273.547
"GDPD3",53.5773,45.4291,41.3445,40.058,41.2832,42.7139,47.4558,37.7401,44.617
"YPEL3",597.4351,624.6232,566.893,721.8164,705.8808,692.1451,427.7577,579.1976,579.6645
"TBX6",160.8366,141.5967,130.6326,180.1326,176.5419,169.0905,167.5895,162.4525,114.271
"FAM57B",45.0013,45.942,48.8066,42.0582,46.0077,55.4443,112.4848,79.4411,67.4281
"DOC2A",54.9011,63.3701,70.8982,54.6708,61.0498,62.4721,79.4821,83.1311,75.3171
"HIRIP3",110.1535,87.5052,84.7411,58.4218,68.976,71.2919,68.0866,85.1853,80.2415
"KCTD13",199.943,206.8032,187.1987,230.7704,181.6351,195.7547,179.6856,179.8232,177.7193
"SEZ6L2",57.8686,55.9868,60.1358,68.5536,73.6515,84.225,62.4703,62.1875,53.5154
"CDIPT",460.764,437.5364,385.2031,1021.6329,1025.9913,975.1282,729.5241,748.7616,768.0936
"AI467606",753.5971,740.3509,722.0369,1386.941,1268.514,1181.8685,850.938,785.6919,919.0818
"MYLPF",54.8305,47.3117,58.4178,74.5557,59.8243,66.5132,114.4902,99.7084,64.2044
"ZFP553",165.7053,169.4646,159.6777,198.8337,199.7307,153.5434,168.0071,174.6021,148.6736
"ZFP771",166.697,163.1396,164.0722,170.1129,158.9536,181.7377,249.3263,245.204,185.3565
"ITGAL",979.5932,809.6774,887.5461,1887.5853,1897.501,1758.0081,1685.5099,1659.7197,2174.9208
"B130055M24RIK",221.4493,226.3889,215.061,309.4148,301.5674,252.3708,207.9775,187.3988,198.8228
"PRR14",867.3815,765.5672,736.3686,703.6213,735.1906,667.3317,554.2438,573.3472,612.7616
"FBRS",690.448,583.5695,557.8235,387.6608,479.416,486.8565,746.74,635.6299,597.597
"SRCAP",890.9249,800.5898,871.0254,711.4751,694.3246,640.0461,556.4924,527.4075,692.0779
"PHKG2",426.5199,380.5973,379.1504,510.5248,513.4255,448.21,184.1898,357.9298,405.9379
"RNF40",488.2533,465.1768,455.2764,567.3008,529.2375,505.4506,370.4033,486.8411,468.7197
"CTF1",26.2586,35.7102,39.3587,32.1769,36.7378,44.1486,60.1601,44.426,45.6042
"FBXL19",161.1959,140.5515,153.4681,93.9477,89.8035,91.4979,167.6549,97.3671,118.8999
"ORAI3",277.7471,261.5116,298.401,157.8185,175.7408,194.0963,286.4838,222.6678,173.0063
"SETD1A",459.2099,377.0445,370.445,317.8353,307.8781,312.8523,366.9653,355.025,397.3651
"HSD3B7",62.0329,68.5517,72.9852,62.8454,80.0009,78.0756,96.2298,78.7124,73.018
"STX4A",291.7994,279.765,269.2719,278.0208,299.4928,272.9632,137.2589,190.9868,269.8325
"BCKDK",398.7512,377.3866,392.746,379.6839,329.5547,423.1645,433.2747,461.4581,408.2601
"KAT8",486.7594,436.0185,418.3096,458.8415,430.4775,394.5511,307.3967,369.1016,352.733
"FUS",511.9905,442.6589,469.9411,447.588,466.5326,358.2747,172.4588,344.6924,354.2816
"B230325K18RIK",270.9252,249.4638,232.3664,173.2215,144.2343,144.0673,36.0806,54.2233,61.8413
"TRIM72",37.2226,45.0003,51.6492,39.7014,37.7207,45.2288,49.6133,61.2896,68.7743
"ITGAM",40.4739,41.5611,37.2302,65.3987,52.8032,65.2372,49.1304,53.4931,59.8067
"ITGAX",36.9028,42.335,45.0174,34.4935,48.2501,35.3354,40.2284,46.7209,42.6475
"ITGAD",57.6255,64.6566,61.2639,66.0728,65.8724,72.3991,86.9252,56.3045,72.0007
"ARMC5",177.4032,148.6922,171.9107,225.6949,231.8837,217.4684,207.7269,234.5233,207.6434
"TGFB1I1",71.2177,72.567,71.2954,92.1377,106.8795,95.5313,91.5772,97.8174,85.5949
"SLC5A2",55.5022,63.2482,64.3766,53.8717,67.7216,71.0175,85.0692,71.832,69.4544
"BAG3",32.7523,44.0542,49.4206,75.1989,85.4826,93.9043,89.6163,60.4615,88.9172
"INPP5F",482.0944,385.3993,378.4656,225.2101,226.2426,180.5571,71.882,79.1904,86.4057
"SEC23IP",588.7718,527.8926,492.6333,653.8827,672.2614,623.1966,312.1842,550.7829,506.7523
"PLPP4",62.6864,68.0502,80.5035,69.1053,68.6203,75.3902,99.3774,97.7852,79.8544
"WDR11",345.8402,329.3191,336.9585,300.3606,283.1268,267.9717,201.379,178.1493,288.1321
"TACC2",58.1256,53.093,66.3414,98.5279,96.8671,102.6685,110.4741,88.7163,114.8307
"BTBD16",36.5183,41.1709,40.3766,34.945,38.4843,42.0481,67.5136,76.2422,58.0424
"PLEKHA1",369.6788,352.5969,315.2124,425.1046,417.9713,357.4222,155.765,198.6291,249.3063
"HTRA1",23.2606,24.4952,25.2141,23.9152,27.4289,26.2554,49.4054,34.9178,37.1094
"DMBT1",18.0043,21.8808,21.7309,26.17,28.3385,28.1769,30.4862,32.3473,20.6995
"5430419D17RIK",46.9305,62.3872,67.7268,61.9531,59.1142,62.3024,94.5133,86.0792,72.1202
"FAM24A",22.7763,22.7262,22.5685,20.1611,17.9442,19.2914,32.7908,18.5442,25.4536
"PSTK",87.7068,67.6562,56.3171,85.6031,77.6303,69.4886,61.4341,47.1865,72.9281
"ACADSB",124.184,93.9207,76.754,123.4972,116.5717,100.2531,49.953,87.0969,85.4408
"HMX3",69.6733,83.9011,86.9169,92.7407,101.6927,127.071,257.9639,233.4472,185.809
"HMX2",136.1087,151.4536,170.8311,153.0043,149.7946,201.9851,258.7972,247.0615,189.6431
"BUB3",663.7431,700.4781,616.2053,906.9689,926.6641,878.939,503.371,535.7568,602.8466
"GPR26",61.7086,67.0959,70.1915,58.8169,70.4943,90.9841,77.5366,97.4192,60.7255
"GM10584",235.1035,198.8072,203.8326,100.3348,131.6469,155.5342,202.4206,251.3519,162.3756
"LHPP",78.3399,74.31,79.2289,96.3821,90.3477,79.0851,140.471,86.0448,99.5071
"FAM175B",609.5792,601.3644,568.0236,425.3835,486.5589,488.9193,310.0503,280.475,254.5673
"ZRANB1",523.5864,481.3931,522.9389,424.3993,454.1699,365.1768,205.4101,241.4527,237.4841
"EDRF1",402.7165,405.5201,368.6061,339.5823,362.9176,280.8616,172.2353,198.4681,202.2655
"BCCIP",329.7173,288.8423,274.9903,240.1097,224.1519,159.1259,153.3369,192.8917,217.3661
"FANK1",26.6999,27.8499,30.6733,26.1081,21.8204,29.2283,32.7172,33.5308,32.5466
"DOCK1",25.1051,25.0512,28.7227,23.0163,25.7365,27.9389,50.6732,32.6119,32.3915
"NPS",19.5718,17.9734,19.7543,18.745,19.9806,17.5515,25.4444,23.6973,23.9821
"4930544L04RIK",9.1571,11.2605,12.0016,12.2257,11.0224,14.0604,13.3861,12.398,15.926
"FOXI2",100.2744,116.5909,130.194,105.568,106.574,134.7516,175.0085,190.2499,141.173
"PTPRE",153.3393,133.9479,127.6404,211.3601,205.7223,163.7437,123.4219,134.5266,143.9632
"MGMT",86.1559,92.2207,93.9848,98.2991,93.6753,116.3874,132.0707,110.6841,116.8084
"GM10578",50.0835,59.6802,64.634,46.5531,61.0603,83.2145,60.3171,77.3394,66.0813
"GLRX3",121.9502,73.5238,73.1468,50.3402,59.1303,30.3899,55.3516,30.5225,68.9589
"PPP2R2D",401.0739,368.7355,368.7457,302.5796,320.61,313.4052,229.1528,140.5282,265.3141
"JAKMIP3",29.9946,27.7314,27.5844,29.8732,23.0061,25.0888,43.3323,40.1119,27.1388
"DPYSL4",45.5565,51.8569,61.2895,43.1141,41.9257,54.0896,63.9213,46.0152,52.2092
"LRRC27",42.6716,41.0619,36.8244,41.66,49.8907,50.0726,51.2565,74.8149,40.1986
"PWWP2B",49.0263,59.5315,60.9964,73.6247,63.1556,81.8984,84.8701,95.7362,87.1051
"INPP5A",260.8702,228.3509,214.8941,207.6512,209.2381,177.1214,102.4563,109.2216,138.5166
"ADGRA1",93.1866,112.5036,98.7683,103.1982,93.2214,110.204,142.8431,124.3904,106.9806
"KNDC1",28.8235,32.5139,32.7389,31.6119,28.7461,36.397,45.9332,47.0857,43.4743
"UTF1",31.7867,26.1066,36.8583,31.1892,34.2345,42.3957,65.6874,55.9184,60.6342
"ZFP511",471.6016,410.1701,322.0955,430.5307,399.5441,446.9768,336.8298,378.297,380.2719
"PRAP1",95.3999,110.8351,86.2416,81.8668,73.2559,89.2439,110.8663,80.5567,110.7857
"MTG1",146.3086,132.5922,125.3371,173.4386,157.2736,106.8856,89.8933,143.1168,134.5576
"OLFR523",56.9209,65.6212,69.7969,60.9447,48.3998,68.642,67.0528,70.296,58.1166
"CD163L1",58.9738,74.8932,74.9092,75.3158,62.6569,75.6486,93.6737,81.9848,90.0071
"5830411N06RIK",42.4822,52.8934,52.6461,46.0886,51.1657,56.5182,72.8633,78.8879,66.3204
"OLFR525",25.0206,28.8119,24.6425,21.0962,21.2994,25.1307,35.9729,27.8119,25.8573
"OLFR527",30.4254,35.2573,31.9464,45.1893,33.8161,32.8441,45.2548,45.1124,39.5255
"OLFR536",39.9296,45.7622,51.5689,36.3981,45.7043,51.5252,57.234,45.974,42.5584
"OLFR535",25.0747,28.5677,30.2078,27.2161,30.3362,32.5769,35.7658,34.5218,32.3213
"OLFR541",35.6822,39.4307,49.5449,44.0653,38.5068,43.6004,54.5461,33.5817,40.6207
"OLFR46",23.2179,26.4072,28.0154,30.6232,25.3494,36.6768,48.2378,41.3746,37.7352
"OLFR61",34.0133,30.9095,36.2544,35.0871,29.6067,33.1339,44.4883,34.5218,37.2543
"OLFR53",20.5471,19.6275,22.001,22.8471,20.9304,23.8528,35.1264,26.6867,26.8153
"OLFR539",21.7893,22.5617,18.5089,17.2517,20.224,17.4654,25.6466,26.0993,19.8325
"OLFR45",24.8132,21.3641,25.2476,24.206,17.2348,19.8141,31.0476,27.4549,23.8924
"CYP2E1",15.9519,16.647,17.0568,20.2629,17.7153,20.045,32.9272,26.3993,15.8856
"URAH",53.6276,58.34,59.2008,57.8415,57.969,73.2113,75.6503,80.6371,60.8974
"SCGB1C1",24.1157,29.941,31.1969,22.426,18.5063,24.3639,35.7658,23.1542,18.4336
"ODF3",53.7613,62.5191,66.7603,60.4554,55.3768,64.3158,95.7053,115.1394,63.6118
"RIC8A",305.9343,283.0673,274.2917,307.9794,321.4799,273.2118,238.0267,315.237,310.3928
"PSMD13",303.0925,282.4529,257.6224,319.0248,297.9228,268.4242,170.1147,244.1447,269.6087
"NLRP6",48.9874,68.0255,83.0926,66.6391,61.8657,73.3052,92.144,68.0406,80.3259
"ATHL1",207.705,212.5789,206.7293,236.7192,228.1883,234.9424,169.6956,158.2215,247.1611
"IFITM1",61.0103,72.5821,89.3045,53.1225,68.7539,70.6427,79.3683,52.2172,60.6602
"B4GALNT4",38.5205,41.1609,45.7854,49.8845,52.3255,61.7281,85.5013,64.357,59.9442
"PKP3",194.5179,192.5421,172.8648,195.5906,213.528,212.9146,213.7719,241.188,200.4278
"PTDSS2",142.7141,144.9933,147.4659,180.5866,186.9873,154.9165,109.2106,116.5905,132.0828
"LRRC56",91.0379,83.2088,89.1642,72.3459,74.4485,77.4212,124.4264,117.9248,102.8227
"RASSF7",107.6387,111.9282,104.9269,99.9526,109.018,100.1302,134.0598,114.6639,85.6947
"PHRF1",455.9348,457.2169,400.6843,507.5626,538.3249,460.3232,393.6632,412.7024,386.1929
"DRD4",76.5207,100.0018,109.6289,96.6809,84.9939,136.1899,144.1421,114.7106,108.2187
"TMEM80",265.2696,283.7885,264.6637,347.934,332.6867,261.0299,183.921,224.4162,201.6467
"EPS8L2",74.5824,90.9417,102.8208,86.8953,79.5434,88.2168,131.9007,104.6718,90.2105
"TALDO1",305.5467,293.4471,238.1389,264.4446,243.1378,242.6155,223.1079,276.2869,246.961
